param_index1,param_index2,DTW_distance
b.f3,b.f9,6.23999038916051
b.f3,b.f14,0.022655908521955
b.f3,b.f10,7.18051214645481
b.f3,b.f11,2.54211005550728
b.f3,b.f0,0.050569745623632
b.f3,b.f7,0.118048335598266
b.f3,b.f1,6.82562884106948
b.f3,b.f3,1.55508731594444
b.f3,b.f4,1.95842559427398
b.f3,b.f13,4.71825276629365
b.f3,b.f16,6.28560467517621
b.f3,b.f15,3.20668651229723
b.f3,b.f2,4.02068952209536
b.f3,b.f6,0.848048573180158
b.f3,b.f12,5.85037608343652
b.f3,b.f17,1.0849064209962
b.f3,b.f8,5.79517084072113
b.f3,b.f5,3.58254845891282
b.f8,b.f9,4.44092513496212
b.f8,b.f14,2.50845392918168
b.f8,b.f10,6.26570800716414
b.f8,b.f11,0.08352441342006
b.f8,b.f0,2.59816917412533
b.f8,b.f7,2.2948434600143
b.f8,b.f1,5.43390962503712
b.f8,b.f3,0.262863156275178
b.f8,b.f4,2.93129842318546
b.f8,b.f13,3.82086828957755
b.f8,b.f16,5.28185267331938
b.f8,b.f15,1.52727224078858
b.f8,b.f2,4.41443513962759
b.f8,b.f6,2.35024492784636
b.f8,b.f12,5.85548607801988
b.f8,b.f17,0.991211394587706
b.f8,b.f8,4.63024845014435
b.f8,b.f5,2.19999973521999
b.f9,b.f9,4.94756826150607
b.f9,b.f14,0.116488036834614
b.f9,b.f10,9.02579687513314
b.f9,b.f11,2.27749599945843
b.f9,b.f0,0.13834108130659
b.f9,b.f7,0.092245979806514
b.f9,b.f1,7.11523031151269
b.f9,b.f3,1.42873935319899
b.f9,b.f4,2.41775701389698
b.f9,b.f13,6.45273267149597
b.f9,b.f16,8.33492826283202
b.f9,b.f15,3.81553313873907
b.f9,b.f2,4.27768865336584
b.f9,b.f6,1.14848727666431
b.f9,b.f12,6.80086466841422
b.f9,b.f17,1.00997537674658
b.f9,b.f8,7.62940923237625
b.f9,b.f5,4.59202158695098
b.f4,b.f9,0.038748544176331
b.f4,b.f14,6.15714704798235
b.f4,b.f10,0.128596480061573
b.f4,b.f11,4.30553357215293
b.f4,b.f0,7.46196869283581
b.f4,b.f7,4.88233173363016
b.f4,b.f1,0.059057663973983
b.f4,b.f3,4.95845761545358
b.f4,b.f4,2.69390919160634
b.f4,b.f13,1.14738826227338
b.f4,b.f16,0.417039961988667
b.f4,b.f15,2.60381263056002
b.f4,b.f2,1.51792729582809
b.f4,b.f6,3.61564173675412
b.f4,b.f12,1.76586562690663
b.f4,b.f17,5.01932689916844
b.f4,b.f8,0.686964357040629
b.f4,b.f5,2.12804061690949
b.f12,b.f9,0.061507510911166
b.f12,b.f14,6.89433270992913
b.f12,b.f10,0.107605990350297
b.f12,b.f11,5.32017798170664
b.f12,b.f0,6.55651789925409
b.f12,b.f7,7.15284395577611
b.f12,b.f1,0.034816224452909
b.f12,b.f3,6.4646254168835
b.f12,b.f4,3.77862468814171
b.f12,b.f13,1.40082398384861
b.f12,b.f16,0.471414376771873
b.f12,b.f15,3.23054835910569
b.f12,b.f2,1.56152420005332
b.f12,b.f6,5.48340182246
b.f12,b.f12,1.81366764352542
b.f12,b.f17,4.6608009711086
b.f12,b.f8,0.815367184375633
b.f12,b.f5,2.64706112235709
b.f14,b.f9,0.123786384064417
b.f14,b.f14,7.23567453337752
b.f14,b.f10,0.028748756448617
b.f14,b.f11,6.04255562051563
b.f14,b.f0,5.376020571847
b.f14,b.f7,9.05568432929351
b.f14,b.f1,0.110062771062165
b.f14,b.f3,7.70558348274106
b.f14,b.f4,5.23100904582677
b.f14,b.f13,1.74632720719576
b.f14,b.f16,0.58716825686231
b.f14,b.f15,3.76801377721837
b.f14,b.f2,1.44284567576026
b.f14,b.f6,7.4751549393693
b.f14,b.f12,1.68279263521583
b.f14,b.f17,4.61940680450309
b.f14,b.f8,1.02512665856281
b.f14,b.f5,3.13961472332649
b.f1,b.f9,0.710493312852764
b.f1,b.f14,5.86494046817375
b.f1,b.f10,1.09533872113801
b.f1,b.f11,4.49458575261325
b.f1,b.f0,4.45478177910632
b.f1,b.f7,7.68481066129524
b.f1,b.f1,0.837948381209498
b.f1,b.f3,6.00620723841263
b.f1,b.f4,4.49038395738244
b.f1,b.f13,0.447701474726684
b.f1,b.f16,0.294748908039806
b.f1,b.f15,2.30673274129379
b.f1,b.f2,1.3828088339903
b.f1,b.f6,6.70684856054275
b.f1,b.f12,1.71374131772103
b.f1,b.f17,3.46971281088978
b.f1,b.f8,0.100839038650807
b.f1,b.f5,1.69984484097504
b.f7,b.f9,0.998233931443963
b.f7,b.f14,4.22832993259398
b.f7,b.f10,0.945598892360465
b.f7,b.f11,4.43608393658866
b.f7,b.f0,4.748209195571
b.f7,b.f7,4.13151582781648
b.f7,b.f1,1.02595038744243
b.f7,b.f3,4.33308252325573
b.f7,b.f4,1.98651425778463
b.f7,b.f13,1.52768921354748
b.f7,b.f16,1.07262338945769
b.f7,b.f15,2.85299525260393
b.f7,b.f2,0.351999151702412
b.f7,b.f6,3.0382621120001
b.f7,b.f12,0.650035153018589
b.f7,b.f17,4.69108005492649
b.f7,b.f8,1.05644014719252
b.f7,b.f5,2.41099635129075
b.f0,b.f9,5.0358365321367
b.f0,b.f14,1.51230325247986
b.f0,b.f10,7.78895435558042
b.f0,b.f11,0.276884302152509
b.f0,b.f0,1.52480591045388
b.f0,b.f7,1.41663865261635
b.f0,b.f1,6.46976659310508
b.f0,b.f3,0.072650133790117
b.f0,b.f4,2.63074220808278
b.f0,b.f13,5.0814946723355
b.f0,b.f16,6.75402078813368
b.f0,b.f15,2.30650645846163
b.f0,b.f2,4.33972078029535
b.f0,b.f6,1.69747495234098
b.f0,b.f12,6.59833107036136
b.f0,b.f17,0.421498043729017
b.f0,b.f8,6.01837777553015
b.f0,b.f5,3.15746303638455
b.f10,b.f9,3.75860926314772
b.f10,b.f14,0.763788524123518
b.f10,b.f10,7.62144787920615
b.f10,b.f11,2.33553358115955
b.f10,b.f0,0.667250004939417
b.f10,b.f7,1.01370565627623
b.f10,b.f1,5.59101887730261
b.f10,b.f3,1.65159997072744
b.f10,b.f4,1.1370739430756
b.f10,b.f13,5.98422254639511
b.f10,b.f16,7.40691024413029
b.f10,b.f15,3.38263609983875
b.f10,b.f2,3.20007861526556
b.f10,b.f6,0.053775377093259
b.f10,b.f12,5.34649485649628
b.f10,b.f17,1.19427188834532
b.f10,b.f8,6.92681897016796
b.f10,b.f5,4.13128191100111
b.f13,b.f9,1.35551133070775
b.f13,b.f14,4.66445981513399
b.f13,b.f10,2.07011219875963
b.f13,b.f11,3.33978236276865
b.f13,b.f0,3.6517940791494
b.f13,b.f7,6.19939837375076
b.f13,b.f1,1.64443091135585
b.f13,b.f3,4.65468518633393
b.f13,b.f4,4.07770442850004
b.f13,b.f13,0.099742601190356
b.f13,b.f16,1.17143596105903
b.f13,b.f15,1.2743620083007
b.f13,b.f2,2.06354425781158
b.f13,b.f6,5.63172398230419
b.f13,b.f12,2.48698494858755
b.f13,b.f17,2.61685006569432
b.f13,b.f8,0.63427181661271
b.f13,b.f5,0.728963635360103
b.f2,b.f9,2.6542084183491
b.f2,b.f14,3.2460916550901
b.f2,b.f10,3.77426870710716
b.f2,b.f11,1.43163614767591
b.f2,b.f0,3.06558204095177
b.f2,b.f7,3.86955043354678
b.f2,b.f1,3.21101248445473
b.f2,b.f3,2.2516524285765
b.f2,b.f4,3.05308574139408
b.f2,b.f13,1.55536802745937
b.f2,b.f16,2.85158724858118
b.f2,b.f15,0.050569501491891
b.f2,b.f2,3.1295178632029
b.f2,b.f6,3.34854625162828
b.f2,b.f12,3.7970788504509
b.f2,b.f17,1.53354908457895
b.f2,b.f8,2.26249607284888
b.f2,b.f5,0.34106062885618
b.f17,b.f9,1.61853151213852
b.f17,b.f14,6.42436641806227
b.f17,b.f10,1.54542501020815
b.f17,b.f11,5.97679417884236
b.f17,b.f0,5.16525611150302
b.f17,b.f7,7.57257418086722
b.f17,b.f1,1.63880014501215
b.f17,b.f3,7.20640658623569
b.f17,b.f4,3.87266490534102
b.f17,b.f13,2.22811434395139
b.f17,b.f16,1.68691752745374
b.f17,b.f15,3.92027081212124
b.f17,b.f2,0.219293355932186
b.f17,b.f6,5.91904748644211
b.f17,b.f12,0.112372308317647
b.f17,b.f17,4.81465697521729
b.f17,b.f8,1.71274631244104
b.f17,b.f5,3.36619193120138
b.f5,b.f9,2.76705258330991
b.f5,b.f14,1.89424131337286
b.f5,b.f10,5.3840499983029
b.f5,b.f11,2.86875653722185
b.f5,b.f0,1.5822805661305
b.f5,b.f7,2.33770357500543
b.f5,b.f1,3.84043991740181
b.f5,b.f3,2.56653145818593
b.f5,b.f4,0.082098137526782
b.f5,b.f13,4.43067846728994
b.f5,b.f16,5.17563449619498
b.f5,b.f15,3.00852421319261
b.f5,b.f2,2.00174849843769
b.f5,b.f6,0.947534123217672
b.f5,b.f12,3.43790451559483
b.f5,b.f17,1.88398986634973
b.f5,b.f8,4.73375085666588
b.f5,b.f5,3.53198538047151
b.f11,b.f9,7.38745307222304
b.f11,b.f14,0.046369649678785
b.f11,b.f10,5.45496881286529
b.f11,b.f11,2.65242026620864
b.f11,b.f0,0.034222160044219
b.f11,b.f7,0.132484028616474
b.f11,b.f1,6.45766053200503
b.f11,b.f3,1.58351042071591
b.f11,b.f4,1.65790821474229
b.f11,b.f13,3.57811576863003
b.f11,b.f16,4.7185829162994
b.f11,b.f15,3.05211938681803
b.f11,b.f2,3.84761964512279
b.f11,b.f6,0.736632817022826
b.f11,b.f12,4.87383744569133
b.f11,b.f17,1.13879577902998
b.f11,b.f8,4.52209435583283
b.f11,b.f5,3.16543421361029
b.f16,b.f9,1.84833882683033
b.f16,b.f14,4.31179426788933
b.f16,b.f10,1.73156816369035
b.f16,b.f11,4.68871959482504
b.f16,b.f0,3.84905427081175
b.f16,b.f7,4.73553024435856
b.f16,b.f1,1.87375527703145
b.f16,b.f3,4.75343149851322
b.f16,b.f4,2.05962123080354
b.f16,b.f13,2.10766838011751
b.f16,b.f16,1.84177582175672
b.f16,b.f15,3.31306707846465
b.f16,b.f2,0.164414479126866
b.f16,b.f6,3.41681192256461
b.f16,b.f12,0.12155317911734
b.f16,b.f17,3.93698871627189
b.f16,b.f8,1.77619788930811
b.f16,b.f5,2.89961576773359
b.f15,b.f9,5.11518527282324
b.f15,b.f14,1.08334559792709
b.f15,b.f10,4.64218358278573
b.f15,b.f11,1.04362279903735
b.f15,b.f0,1.12419816629814
b.f15,b.f7,1.02373150599566
b.f15,b.f1,4.67973030079941
b.f15,b.f3,0.465987426714481
b.f15,b.f4,1.97831861238405
b.f15,b.f13,2.78766483022537
b.f15,b.f16,3.90256751671155
b.f15,b.f15,1.57378333169806
b.f15,b.f2,3.9151942405871
b.f15,b.f6,1.25186270999742
b.f15,b.f12,4.81551265426232
b.f15,b.f17,0.053673959042336
b.f15,b.f8,3.48632585805285
b.f15,b.f5,1.88292159203056
b.f6,b.f9,0.415435478172986
b.f6,b.f14,6.40470493611839
b.f6,b.f10,0.580097810527376
b.f6,b.f11,5.05807032709983
b.f6,b.f0,4.77512038424843
b.f6,b.f7,8.36818691353389
b.f6,b.f1,0.464289870064534
b.f6,b.f3,6.6532808604227
b.f6,b.f4,4.94122954328075
b.f6,b.f13,0.859991138797288
b.f6,b.f16,0.091354738860671
b.f6,b.f15,2.82803590827026
b.f6,b.f2,1.45367394414132
b.f6,b.f6,7.16431861329617
b.f6,b.f12,1.72705703953029
b.f6,b.f17,3.88386042648661
b.f6,b.f8,0.246365748263444
b.f6,b.f5,2.20910204716007
